0.965870 0.183395
0.843699 0.185511
0.536533 0.110237
0.971989 0.165299
0.350415 0.211819
0.911006 0.149867
0.127352 0.051750
0.826015 0.147452
0.824457 0.137854
0.005333 0.020408
0.420800 0.165955
0.897067 0.153340
0.657234 0.212698
0.747208 0.174359
0.619630 0.256261
0.396008 0.217084
0.981078 0.121167
0.636206 0.215074
0.215467 0.177864
0.811177 0.149233
0.527067 0.146708
0.463604 0.134494
0.961440 0.183764
0.348381 0.141764
0.005333 0.020408
0.319467 0.071752
0.613859 0.221164
0.914545 0.100493
0.036979 0.072834
0.599124 0.176848
0.605783 0.158137
0.192168 0.126613
0.684198 0.148832
0.077105 0.040090
0.173333 0.216327
0.235276 0.123566
0.290941 0.139550
0.430827 0.140018
0.119284 0.211165
0.388244 0.168907
0.029128 0.063936
0.345101 0.195897
0.538975 0.090034
0.941653 0.167075
0.005333 0.020408
0.943250 0.158965
0.177817 0.158962
0.932297 0.143189
0.324499 0.182916
0.450690 0.252544
0.834263 0.194955
0.647337 0.146435
0.281368 0.299051
0.832484 0.119363
0.891291 0.159028
0.023840 0.043510
0.411581 0.173454
0.002667 0.000000
0.750050 0.142442
0.134183 0.092314
0.738023 0.253162
0.814107 0.228101
0.703242 0.185270
0.082590 0.146020
0.766888 0.138066
0.463253 0.102003
0.042171 0.064395
0.134834 0.116073
0.484617 0.102735
0.995143 0.128009
0.010636 0.017601
0.013333 0.081633
0.716015 0.211661
0.451505 0.265224
0.903726 0.156508
0.882415 0.165124
0.653162 0.131551
0.261741 0.144816
0.425539 0.102603
0.417139 0.154591
0.402000 0.116932
0.906758 0.141503
0.475855 0.129330
0.556190 0.227202
0.459143 0.153940
0.987790 0.133364
0.007985 -0.001908
0.916396 0.153027
0.918038 0.148910
0.595672 0.185509
0.911139 0.172569
0.242987 0.106583
0.380853 0.081761
0.930404 0.163789
0.867223 0.203839
0.812968 0.170587
0.047101 0.061792
0.867467 0.131853
0.804880 0.169217
0.532469 0.185209
0.488160 0.154621
0.885291 0.162980
0.837958 0.120246
0.873608 0.170972
0.785078 0.201085
0.220629 0.246186
0.838133 0.114845
0.768827 0.180658
0.818754 0.111775
0.622853 0.113843
0.680297 0.159871
0.532194 0.172518
0.922446 0.202239
0.013333 0.081633
0.961966 0.155358
0.452480 0.068475
0.241425 0.141153
0.560606 0.264158
0.778949 0.189838
0.007985 0.011723
0.857173 0.177363
0.119253 0.064930
0.905257 0.219194
0.875109 0.134957
0.806430 0.148072
0.260030 0.111355
0.226990 0.126338
0.716751 0.208598
0.015939 0.043977
0.524053 0.205253
0.596316 0.127158
0.125234 0.056571
0.654602 0.161977
0.002667 0.000000
0.900175 0.161524
0.524168 0.238546
0.029006 0.033735
0.900171 0.171012
0.945684 0.183803
0.960994 0.169907
0.922469 0.178307
0.678808 0.128925
0.658297 0.126503
0.974381 0.196727
0.800579 0.166454
0.495566 0.151111
0.192869 0.328153
0.685371 0.110666
0.236533 0.184364
0.897451 0.168985
0.002667 0.000000
0.426450 0.108730
0.044811 0.072151
0.252678 0.168849
0.882270 0.138278
0.920305 0.181342
0.761173 0.183645
0.693379 0.131297
0.962103 0.156836
0.886678 0.152259
0.034667 0.244898
0.558255 0.206273
0.659783 0.118160
0.933170 0.178398
0.297779 0.187454
0.417585 0.171132
0.715996 0.212020
0.949410 0.171816
0.507733 0.162558
0.861589 0.128773
0.504785 0.133408
0.389448 0.111527
0.021143 0.006435
0.629208 0.129020
0.860175 0.210602
0.834682 0.196663
0.031718 0.090628
0.764152 0.208620
0.276328 0.100545
0.896796 0.180878
0.739288 0.188408
0.733619 0.198309
0.810846 0.189827
0.687516 0.160618
0.776267 0.161239
0.008000 0.040816
0.724541 0.145525
0.270255 0.164911
0.648114 0.168283
0.128472 0.105766
0.169242 0.238863
0.478682 0.120260
0.002667 0.000000
0.126152 0.041867
0.537825 0.306756
0.002667 0.000000
0.515718 0.105877
0.271074 0.084118
0.490945 0.187905
0.513291 0.146922
0.041836 0.008768
0.055124 0.077895
0.267356 0.222012
0.131615 0.048143
0.361966 0.216974
0.893752 0.223209
0.881779 0.168225
0.460853 0.160741
0.031611 0.039355
0.792971 0.203478
0.539905 0.166192
0.580697 0.216330
0.667836 0.170435
0.523916 0.203798
0.792884 0.159256
0.829680 0.160926
0.593040 0.161796
0.968377 0.154094
0.764735 0.151153
0.042034 0.061343
0.410415 0.162222
0.541044 0.217537
0.930240 0.172359
0.392983 0.173390
0.954701 0.178401
0.940571 0.180351
0.986472 0.143075
0.707619 0.126399
0.521608 0.249729
0.640781 0.209043
0.933680 0.162760
0.034270 0.071016
0.892918 0.194569
0.599219 0.201682
0.775844 0.143737
0.504777 0.142667
0.207676 0.145451
0.451550 0.152971
0.096968 0.251872
0.018667 0.122449
0.983474 0.160107
0.849992 0.182065
0.694130 0.157482
0.725821 0.139309
0.670168 0.175919
0.823745 0.163072
0.590404 0.188564
0.819809 0.111259
0.768484 0.177247
0.596770 0.140315
0.583150 0.246131
0.933901 0.157422
0.762099 0.244693
0.463322 0.170145
0.461650 0.176098
0.359105 0.269536
0.561383 0.155923
0.556697 0.158496
0.572335 0.144310
0.106362 0.070815
0.799627 0.145588
0.229890 0.159608
0.642945 0.192576
0.836846 0.201797
0.541402 0.224186
0.433524 0.163821
0.121295 0.167265
0.482907 0.128520
0.776168 0.138134
0.318590 0.133940
0.052312 0.097000
0.262648 0.088507
0.008000 0.040816
0.659192 0.240299
0.531520 0.171366
0.013333 0.081633
0.634457 0.126963
0.007985 0.011723
0.841802 0.185033
0.952210 0.142989
0.106659 0.113202
0.581699 0.105880
0.121341 0.172961
0.002667 0.000000
0.985284 0.126465
0.491139 0.143238
0.164983 0.151592
0.814179 0.162864
0.657539 0.212731
0.180190 0.177288
0.238236 0.120064
0.815916 0.164980
0.007992 0.012665
0.246842 0.117009
0.039520 0.103528
0.717421 0.140914
0.741211 0.207622
0.409981 0.102530
0.935950 0.165721
0.695749 0.187133
0.479497 0.110406
0.785196 0.163362
0.990686 0.179075
0.665364 0.242029
0.698213 0.198031
0.007985 0.011723
0.242613 0.215347
0.622872 0.130559
0.947592 0.151448
0.952632 0.145597
0.287112 0.167123
0.482690 0.231291
0.039893 0.245607
0.212453 0.196943
0.829406 0.180661
0.091886 0.061834
0.152663 0.079560
0.204792 0.116942
0.549470 0.184769
0.319116 0.168963
0.021242 0.077680
0.108076 0.590614
0.972522 0.173647
0.387467 0.089568
0.505954 0.236305
0.326613 0.140218
0.013288 0.004751
0.306568 0.125538
0.322046 0.170608
0.813680 0.219068
0.700057 0.150390
0.557135 0.168438
0.505010 0.111379
0.538808 0.229036
0.266213 0.227667
0.002667 0.000000
0.202438 0.289747
0.781032 0.144478
0.031821 0.120932
0.490678 0.183692
0.879272 0.177613
0.823352 0.181048
0.049813 0.074641
0.996488 0.118318
0.926769 0.172548
0.477608 0.135487
0.703154 0.102277
0.029196 0.133239
0.745470 0.205068
0.488316 0.155114
0.489120 0.194110
0.361238 0.129374
0.042552 0.265891
0.913246 0.174061
0.878312 0.217361
0.549440 0.077750
