Rep 0
0	4.56541e+064	4.56541e+064	4.60729e+064	4.52836e+064	4.64565e+064	4.56541e+064	4.52428e+064	4.56541e+064	4.57373e+064	4.53245e+064
1	4.15037e+064	4.5779e+064	4.52428e+064	4.11635e+064	4.47589e+064	4.52836e+064	4.15724e+064	4.15381e+064	4.15724e+064	4.51614e+064
2	3.80163e+064	4.56126e+064	4.60729e+064	4.56541e+064	4.52428e+064	4.52021e+064	3.78159e+064	4.19195e+064	3.74772e+064	4.42853e+064
3	3.53908e+064	4.11298e+064	4.52021e+064	4.40136e+064	4.47589e+064	4.50803e+064	3.86899e+064	3.84529e+064	4.52836e+064	3.97621e+064
4	3.61552e+064	4.52021e+064	4.41296e+064	4.45999e+064	4.06636e+064	4.50803e+064	3.95118e+064	3.53908e+064	4.06965e+064	4.31069e+064
5	4.00794e+064	4.49996e+064	4.52021e+064	4.05978e+064	3.75052e+064	4.45999e+064	3.63383e+064	4.01435e+064	4.47191e+064	4.46396e+064
6	3.67908e+064	4.49996e+064	4.10962e+064	4.54887e+064	3.46103e+064	4.35933e+064	3.76176e+064	4.0565e+064	4.42853e+064	4.43244e+064
7	3.37724e+064	4.49191e+064	4.024e+064	4.13329e+064	3.19463e+064	3.98251e+064	3.76176e+064	4.08954e+064	4.40136e+064	4.42853e+064
8	4.24151e+064	4.58626e+064	3.66566e+064	4.52428e+064	2.93853e+064	3.60255e+064	3.81897e+064	4.52836e+064	4.41296e+064	4.38982e+064
9	3.87795e+064	4.44027e+064	4.44814e+064	4.40909e+064	2.75175e+064	3.6737e+064	3.86899e+064	4.0337e+064	4.04019e+064	4.35178e+064
10	4.44814e+064	4.03694e+064	4.43635e+064	4.36691e+064	2.59264e+064	3.73102e+064	3.88395e+064	4.51614e+064	3.82771e+064	4.28129e+064
11	4.03046e+064	4.07957e+064	3.97621e+064	4.47191e+064	2.69274e+064	3.93262e+064	3.57434e+064	4.45603e+064	3.80163e+064	4.29962e+064
12	3.64438e+064	4.0337e+064	3.97621e+064	4.45603e+064	2.78533e+064	3.58455e+064	3.96992e+064	4.20247e+064	3.77874e+064	4.26312e+064
13	4.06307e+064	4.03694e+064	4.03694e+064	4.04996e+064	2.87133e+064	3.96365e+064	4.36691e+064	4.49593e+064	3.80163e+064	4.28494e+064
14	4.08289e+064	4.09955e+064	3.54157e+064	3.99519e+064	2.94197e+064	3.62596e+064	4.01756e+064	4.45603e+064	4.15381e+064	4.46793e+064
15	3.73379e+064	3.75613e+064	4.32927e+064	4.01114e+064	2.75477e+064	4.024e+064	3.71721e+064	4.53245e+064	4.42463e+064	3.99201e+064
16	3.75895e+064	3.46341e+064	4.29962e+064	3.94807e+064	2.59398e+064	3.99519e+064	3.74493e+064	4.15037e+064	4.34425e+064	4.47988e+064
