Rep 0
46	2.89951e+064	3.61291e+064	3.64967e+064	3.29957e+064	3.31263e+064
47	2.93681e+064	3.97621e+064	3.61032e+064	3.35692e+064	3.3978e+064
48	2.7715e+064	4.25229e+064	3.328e+064	3.051e+064	3.11342e+064
49	2.86478e+064	4.09287e+064	4.01756e+064	3.328e+064	2.83726e+064
50	3.14265e+064	3.62334e+064	3.5642e+064	3.04545e+064	3.14265e+064
51	3.1845e+064	3.59739e+064	3.56673e+064	3.36141e+064	2.87461e+064
52	3.23163e+064	3.5094e+064	3.21302e+064	3.71996e+064	2.95583e+064
53	3.89299e+064	3.20687e+064	3.18652e+064	3.66298e+064	3.00536e+064
54	3.54658e+064	3.9234e+064	2.88121e+064	3.65233e+064	3.0603e+064
55	3.59224e+064	3.61032e+064	2.72488e+064	4.40909e+064	2.84369e+064
56	3.94497e+064	3.67908e+064	2.48735e+064	4.32182e+064	2.92484e+064
57	3.72825e+064	3.68448e+064	2.57009e+064	3.70077e+064	2.71164e+064
58	3.59224e+064	3.60513e+064	2.64592e+064	3.72825e+064	2.97157e+064
59	3.85414e+064	3.29741e+064	2.69852e+064	3.2759e+064	3.29957e+064
60	3.79015e+064	3.26525e+064	3.02345e+064	3.27804e+064	3.29741e+064
61	3.4001e+064	3.29957e+064	2.76997e+064	3.61552e+064	3.33906e+064
62	3.76176e+064	3.35916e+064	2.55961e+064	3.98884e+064	3.08284e+064
63	3.75895e+064	3.79015e+064	2.36438e+064	4.07295e+064	3.02892e+064
64	3.44205e+064	3.37044e+064	2.68554e+064	3.98884e+064	3.28018e+064
65	3.11535e+064	3.328e+064	2.99639e+064	3.5642e+064	3.3192e+064
66	3.1348e+064	3.61032e+064	3.04545e+064	3.56673e+064	3.37724e+064
67	2.86969e+064	3.85711e+064	2.7807e+064	3.24206e+064	3.41862e+064
68	3.5094e+064	3.81897e+064	2.57272e+064	3.29092e+064	3.46103e+064
69	3.92954e+064	3.98251e+064	2.63067e+064	3.34574e+064	3.1845e+064
70	3.97306e+064	4.2595e+064	2.47875e+064	3.12505e+064	3.24835e+064
71	3.86899e+064	4.35178e+064	2.33037e+064	3.21508e+064	3.24415e+064
72	3.62858e+064	4.2595e+064	2.4414e+064	3.57689e+064	2.86478e+064
73	3.5094e+064	4.05978e+064	2.77456e+064	3.27804e+064	2.90118e+064
74	3.74493e+064	3.66298e+064	2.78688e+064	3.31263e+064	2.98748e+064
75	3.69805e+064	3.92647e+064	2.5714e+064	3.2192e+064	3.26737e+064
76	3.31701e+064	3.50695e+064	2.89617e+064	3.24625e+064	3.3214e+064
77	3.2695e+064	3.82771e+064	2.92825e+064	3.29524e+064	3.3955e+064
78	2.98393e+064	4.06965e+064	2.93338e+064	2.99818e+064	3.3502e+064
79	3.31701e+064	3.57434e+064	2.98748e+064	3.328e+064	3.04545e+064
80	3.28877e+064	3.5045e+064	3.01619e+064	3.33242e+064	3.37724e+064
81	3.30827e+064	3.44914e+064	3.07341e+064	3.6737e+064	3.04361e+064
82	3.04545e+064	3.73379e+064	3.07153e+064	3.34574e+064	3.0473e+064
83	3.04545e+064	3.69533e+064	3.12505e+064	3.07341e+064	3.79015e+064
84	2.7715e+064	3.91423e+064	2.8945e+064	3.05471e+064	3.37497e+064
85	3.09233e+064	3.85414e+064	3.19869e+064	3.11922e+064	3.44677e+064
86	2.90454e+064	4.28494e+064	2.97685e+064	2.82449e+064	3.1231e+064
87	2.89617e+064	4.13329e+064	3.3727e+064	3.13676e+064	3.14659e+064
88	2.72488e+064	4.333e+064	3.38406e+064	2.81342e+064	3.41165e+064
89	2.76083e+064	3.84529e+064	3.11149e+064	3.1231e+064	3.48263e+064
90	2.53762e+064	4.17106e+064	3.33684e+064	3.08853e+064	3.1348e+064
91	3.21097e+064	4.04996e+064	3.01619e+064	2.86969e+064	3.23371e+064
92	3.19057e+064	4.32927e+064	2.99997e+064	2.88287e+064	3.19463e+064
93	2.97157e+064	4.18496e+064	3.0473e+064	3.49962e+064	2.96806e+064
94	2.73229e+064	4.02078e+064	3.43969e+064	3.16443e+064	3.31045e+064
95	2.51601e+064	3.99837e+064	3.76458e+064	3.08474e+064	3.36818e+064
96	2.60205e+064	4.01435e+064	4.04019e+064	3.0271e+064	3.03258e+064
97	2.66275e+064	3.62596e+064	3.56673e+064	3.69261e+064	3.39321e+064
98	2.469e+064	3.6312e+064	3.25889e+064	3.73935e+064	4.12311e+064
99	2.3164e+064	3.58967e+064	3.13285e+064	3.57689e+064	3.70077e+064
100	2.66699e+064	3.88095e+064	3.17243e+064	3.58967e+064	3.71721e+064
101	2.51223e+064	4.24151e+064	2.94715e+064	3.20073e+064	4.024e+064
102	2.3722e+064	4.10962e+064	3.34128e+064	3.26737e+064	3.93262e+064
103	2.25503e+064	4.36691e+064	3.18854e+064	3.25889e+064	3.60772e+064
104	2.38233e+064	4.40136e+064	3.61032e+064	2.86805e+064	3.20482e+064
105	2.44496e+064	4.24151e+064	3.27804e+064	3.19463e+064	3.56926e+064
106	2.27135e+064	3.79301e+064	3.65499e+064	3.06965e+064	3.57689e+064
107	2.37669e+064	3.77023e+064	4.04996e+064	2.87133e+064	4.37071e+064
108	2.19587e+064	3.48022e+064	4.07295e+064	2.92144e+064	3.80451e+064
109	2.30154e+064	3.5094e+064	4.00794e+064	2.99639e+064	3.85119e+064
110	2.19683e+064	4.3033e+064	3.57944e+064	3.40471e+064	3.27804e+064
111	2.32175e+064	4.40522e+064	3.56167e+064	3.25256e+064	3.00176e+064
112	2.43666e+064	4.35933e+064	3.87197e+064	3.2254e+064	3.07153e+064
113	2.30682e+064	3.84235e+064	4.13329e+064	3.24206e+064	3.3955e+064
114	2.16091e+064	3.51677e+064	4.06307e+064	3.28662e+064	3.71721e+064
115	2.04227e+064	3.52913e+064	3.69533e+064	4.01435e+064	3.69805e+064
116	1.93599e+064	3.57944e+064	3.76458e+064	3.61032e+064	4.45999e+064
117	1.84157e+064	3.5642e+064	3.473e+064	3.34128e+064	4.35178e+064
118	2.13337e+064	3.62858e+064	3.26737e+064	3.0603e+064	4.17452e+064
119	2.24294e+064	3.58967e+064	3.36592e+064	3.08853e+064	4.32182e+064
120	2.10564e+064	3.31482e+064	3.47059e+064	3.41862e+064	4.38216e+064
121	1.99205e+064	3.66031e+064	3.49962e+064	3.48022e+064	3.89601e+064
122	2.0951e+064	3.31263e+064	3.5341e+064	3.82771e+064	3.82771e+064
123	1.98653e+064	3.38635e+064	3.62596e+064	4.37452e+064	3.46341e+064
124	1.89365e+064	3.39321e+064	4.05978e+064	4.31439e+064	3.79588e+064
125	1.81429e+064	3.49718e+064	3.3192e+064	4.36312e+064	3.42561e+064
126	1.91094e+064	3.54908e+064	4.01756e+064	3.55411e+064	3.4754e+064
127	2.02661e+064	3.31263e+064	4.36312e+064	3.24206e+064	2.96806e+064
128	2.10564e+064	3.59224e+064	3.85414e+064	3.07529e+064	3.27376e+064
129	2.20551e+064	3.23788e+064	3.83063e+064	3.09043e+064	3.65499e+064
130	2.08034e+064	3.30609e+064	3.5341e+064	2.84208e+064	3.77307e+064
131	2.35551e+064	3.051e+064	3.90813e+064	2.93681e+064	4.01756e+064
132	2.19779e+064	2.83086e+064	3.76458e+064	3.25045e+064	3.60513e+064
133	2.0769e+064	3.4658e+064	3.73379e+064	3.07718e+064	3.28877e+064
134	2.15627e+064	3.42095e+064	3.70077e+064	2.95235e+064	3.25045e+064
135	2.25301e+064	3.73935e+064	3.32359e+064	3.13872e+064	3.15647e+064
136	2.5873e+064	3.66834e+064	3.04915e+064	3.07341e+064	2.8453e+064
137	2.87133e+064	3.61032e+064	2.80556e+064	2.77763e+064	3.42328e+064
138	2.86151e+064	3.26737e+064	2.88121e+064	2.87626e+064	4.1029e+064
139	2.6034e+064	3.33463e+064	2.85176e+064	2.61696e+064	3.88395e+064
140	2.92996e+064	3.27804e+064	2.85988e+064	2.66983e+064	3.39092e+064
141	2.96981e+064	3.24415e+064	2.60881e+064	2.99639e+064	3.34797e+064
142	3.30392e+064	2.95757e+064	2.41789e+064	3.36141e+064	3.53161e+064
143	3.22955e+064	2.71017e+064	2.75175e+064	2.99639e+064	3.42795e+064
144	3.20687e+064	3.00896e+064	2.79152e+064	3.04361e+064	3.05471e+064
145	3.5045e+064	2.74274e+064	3.12699e+064	2.81657e+064	3.69533e+064
146	3.1845e+064	2.56091e+064	3.84235e+064	2.58863e+064	3.54157e+064
147	3.23997e+064	2.3522e+064	3.76458e+064	3.22747e+064	3.50695e+064
148	3.23997e+064	2.20745e+064	3.4001e+064	3.61552e+064	3.83941e+064
149	2.82608e+064	2.25706e+064	3.43969e+064	3.24206e+064	3.77023e+064
150	3.02163e+064	2.3511e+064	3.14068e+064	3.41862e+064	3.61032e+064
151	2.7578e+064	2.67552e+064	3.19463e+064	3.7759e+064	3.48989e+064
152	2.57009e+064	2.66416e+064	2.87461e+064	3.62596e+064	3.14462e+064
153	3.21097e+064	2.71017e+064	2.6841e+064	3.83355e+064	2.8453e+064
154	3.17042e+064	2.49724e+064	3.04915e+064	3.80163e+064	2.86478e+064
155	3.44205e+064	2.32929e+064	2.95757e+064	3.3978e+064	3.10957e+064
156	3.40471e+064	2.62106e+064	2.99639e+064	3.05286e+064	3.05286e+064
157	3.36592e+064	2.65852e+064	2.95931e+064	3.08095e+064	3.10957e+064
158	3.66031e+064	2.68554e+064	3.01619e+064	3.03625e+064	2.81974e+064
159	3.55411e+064	2.71751e+064	3.04915e+064	3.38863e+064	2.86805e+064
160	3.47059e+064	2.496e+064	3.08663e+064	3.36818e+064	3.20277e+064
161	3.49475e+064	2.33037e+064	2.87461e+064	3.85414e+064	2.85014e+064
162	3.42095e+064	2.67695e+064	2.87133e+064	3.80739e+064	2.92484e+064
163	3.36366e+064	2.51853e+064	2.63897e+064	3.98568e+064	3.21302e+064
164	3.04545e+064	2.32713e+064	2.97157e+064	3.40471e+064	3.23163e+064
165	3.41862e+064	2.37782e+064	3.06217e+064	4.07626e+064	3.11922e+064
166	3.0271e+064	2.73825e+064	2.75477e+064	3.88997e+064	2.83086e+064
167	2.8087e+064	2.79308e+064	3.33021e+064	3.82771e+064	2.63619e+064
168	2.80713e+064	2.77609e+064	3.28447e+064	3.69533e+064	2.94543e+064
169	3.08095e+064	2.84691e+064	3.04176e+064	3.94807e+064	2.9351e+064
170	2.85825e+064	2.855e+064	2.8453e+064	4.23793e+064	3.21508e+064
171	2.62243e+064	2.67552e+064	3.26737e+064	4.21658e+064	2.92825e+064
172	2.69707e+064	2.50972e+064	3.79875e+064	3.66298e+064	2.71164e+064
173	2.52995e+064	2.76083e+064	3.34797e+064	3.98251e+064	2.5389e+064
174	2.80556e+064	2.86805e+064	3.24625e+064	4.27037e+064	2.56222e+064
175	2.90622e+064	2.57933e+064	3.16443e+064	4.06636e+064	2.87626e+064
176	2.68554e+064	2.66983e+064	3.73102e+064	3.57944e+064	2.64731e+064
177	3.23371e+064	2.44854e+064	3.37951e+064	3.42095e+064	2.97862e+064
178	2.95583e+064	2.49228e+064	3.36818e+064	3.41397e+064	2.66134e+064
179	3.32359e+064	2.5557e+064	3.59739e+064	3.01257e+064	2.69274e+064
180	3.3258e+064	2.56877e+064	3.15647e+064	3.28877e+064	2.74424e+064
181	3.30827e+064	2.84208e+064	3.17042e+064	3.2759e+064	2.80713e+064
182	2.96455e+064	2.83886e+064	3.4754e+064	2.93853e+064	3.09997e+064
183	2.70579e+064	2.82449e+064	3.09615e+064	2.95583e+064	3.1348e+064
184	2.72932e+064	3.39092e+064	2.83726e+064	3.01981e+064	2.82291e+064
185	2.75628e+064	3.69533e+064	3.20073e+064	3.03808e+064	2.64174e+064
186	2.5274e+064	3.88696e+064	3.17042e+064	3.10572e+064	3.03258e+064
187	2.33362e+064	3.97936e+064	2.89784e+064	2.80556e+064	3.27163e+064
188	2.68554e+064	3.88696e+064	3.2254e+064	2.54019e+064	3.26737e+064
189	2.67125e+064	3.50695e+064	3.48747e+064	2.87791e+064	3.01619e+064
190	2.45452e+064	3.76176e+064	3.05471e+064	2.94715e+064	3.00896e+064
191	2.50097e+064	3.58199e+064	2.79463e+064	3.28018e+064	3.33463e+064
192	2.56484e+064	3.26313e+064	2.52106e+064	3.54407e+064	3.22955e+064
193	2.88287e+064	2.92314e+064	2.81342e+064	3.15647e+064	3.23163e+064
194	2.87626e+064	3.20482e+064	2.85014e+064	2.87297e+064	3.19259e+064
195	3.19463e+064	2.91296e+064	2.63897e+064	3.12505e+064	3.50695e+064
196	3.16443e+064	2.93338e+064	2.66558e+064	3.15846e+064	3.4001e+064
197	2.88452e+064	3.27376e+064	2.70725e+064	3.17042e+064	3.42095e+064
198	2.69274e+064	3.84824e+064	2.49476e+064	3.08663e+064	3.08095e+064
199	2.77609e+064	3.75333e+064	2.56484e+064	3.02527e+064	3.37724e+064
