Rep 0
0	4.56541e+064	4.56541e+064	4.52428e+064	4.56541e+064	4.56541e+064	4.60729e+064	4.60729e+064	4.52021e+064	4.56956e+064	4.52836e+064
1	4.52836e+064	4.19195e+064	4.52428e+064	4.15037e+064	4.56956e+064	4.52021e+064	4.18845e+064	4.48789e+064	4.52021e+064	4.08289e+064
2	4.52021e+064	3.86899e+064	4.12311e+064	4.18496e+064	4.48388e+064	4.47988e+064	4.53245e+064	4.48388e+064	4.51614e+064	3.74772e+064
3	4.15037e+064	3.50695e+064	4.15724e+064	4.48388e+064	4.44814e+064	4.15037e+064	4.51614e+064	4.36312e+064	4.51209e+064	4.23436e+064
4	4.15381e+064	3.59481e+064	4.50399e+064	4.56126e+064	4.47988e+064	4.18147e+064	4.07626e+064	4.35178e+064	4.11973e+064	4.47191e+064
5	4.18147e+064	3.30827e+064	4.13329e+064	4.14695e+064	4.52836e+064	3.71446e+064	4.50399e+064	4.37071e+064	4.47988e+064	4.46396e+064
6	3.82771e+064	3.42561e+064	3.71996e+064	4.178e+064	4.47988e+064	4.12989e+064	4.42463e+064	4.29227e+064	4.47988e+064	4.42853e+064
7	3.86899e+064	3.19666e+064	3.78159e+064	4.21658e+064	4.11973e+064	4.43635e+064	4.02723e+064	4.48789e+064	4.43244e+064	4.42853e+064
8	3.55914e+064	2.98393e+064	4.19896e+064	4.14011e+064	3.80451e+064	4.29962e+064	4.46793e+064	4.0565e+064	4.37834e+064	4.38982e+064
9	4.00155e+064	3.04915e+064	4.19195e+064	4.16414e+064	3.85119e+064	4.28494e+064	4.45999e+064	4.10626e+064	4.42073e+064	4.49593e+064
10	3.64702e+064	2.81499e+064	3.83063e+064	4.44027e+064	3.5718e+064	4.2595e+064	4.05323e+064	4.178e+064	4.48388e+064	4.08954e+064
11	4.45603e+064	2.65431e+064	3.88696e+064	4.22368e+064	3.29524e+064	3.9234e+064	3.75895e+064	4.35933e+064	4.02078e+064	4.10962e+064
12	4.46793e+064	2.76235e+064	4.24151e+064	4.27764e+064	3.71446e+064	3.65765e+064	3.53659e+064	4.51614e+064	4.46396e+064	3.74772e+064
13	4.37071e+064	2.56222e+064	4.22368e+064	4.29962e+064	3.42561e+064	4.54475e+064	3.55662e+064	3.99201e+064	4.0337e+064	4.15037e+064
14	4.49996e+064	2.42606e+064	3.82188e+064	4.31069e+064	3.50695e+064	4.16069e+064	3.31701e+064	4.52021e+064	4.4442e+064	4.18496e+064
15	4.42073e+064	2.53762e+064	3.85414e+064	4.32182e+064	3.27376e+064	3.57689e+064	3.01257e+064	4.26312e+064	4.0565e+064	4.59886e+064
16	4.40522e+064	2.89617e+064	3.87496e+064	3.94497e+064	3.39092e+064	3.63646e+064	2.78224e+064	4.274e+064	4.28129e+064	4.20599e+064
17	4.49593e+064	2.93853e+064	3.56926e+064	3.64438e+064	3.34128e+064	3.59739e+064	2.64313e+064	3.81897e+064	4.41296e+064	3.77307e+064
18	4.38598e+064	3.65765e+064	3.63909e+064	3.65499e+064	3.06217e+064	4.36691e+064	2.48858e+064	4.17452e+064	4.01114e+064	3.58967e+064
19	4.35178e+064	4.08954e+064	3.34351e+064	3.71446e+064	2.82291e+064	4.14352e+064	2.5531e+064	3.58967e+064	3.62073e+064	3.63646e+064
20	4.26312e+064	4.03694e+064	4.11635e+064	3.41862e+064	2.94025e+064	3.63383e+064	2.63067e+064	3.5718e+064	3.81897e+064	3.75333e+064
