pbar	Ht	Hs	WrightsFst	WCFst	WCFstSimple	avgp
0.45	0.499687	0.399731	0.200038	0.100927	0.201932	0.4875
0.45	0.496075	0.397319	0.199075	0.100442	0.199507	0.4557
0.45	0.49891	0.409848	0.178511	0.0900761	0.179921	0.47665
0.45	0.495421	0.392294	0.208159	0.10502	0.208336	0.45215
0.45	0.490395	0.393878	0.196815	0.0993027	0.194984	0.4307
0.45	0.49922	0.40956	0.179599	0.0906243	0.18113	0.48025
0.45	0.491897	0.403481	0.179747	0.0906988	0.17862	0.43635
0.45	0.498347	0.378537	0.240416	0.121275	0.242041	0.47125
0.45	0.494297	0.38107	0.229067	0.115556	0.228741	0.4466
0.45	0.49823	0.3979	0.201372	0.1016	0.202686	0.47025
0.45	0.492423	0.402616	0.182377	0.0920249	0.181428	0.43845
0.45	0.496824	0.401076	0.192721	0.0972392	0.193431	0.46015
0.45	0.498937	0.402931	0.192421	0.0970878	0.193951	0.47695
0.45	0.493851	0.381577	0.227342	0.114688	0.226814	0.44455
0.45	0.499762	0.401872	0.195874	0.0988284	0.197758	0.4891
0.45	0.48869	0.377862	0.226786	0.114407	0.223895	0.4248
0.45	0.489946	0.391694	0.200537	0.101179	0.19849	0.4291
0.45	0.49611	0.407977	0.177649	0.0896412	0.178047	0.4559
0.45	0.494818	0.408603	0.174236	0.0879208	0.174172	0.4491
0.45	0.48362	0.37978	0.214713	0.108324	0.209777	0.4095
0.45	0.499792	0.378495	0.242695	0.122423	0.245044	0.4898
0.45	0.492362	0.393753	0.200277	0.101048	0.199209	0.4382
0.45	0.499747	0.412886	0.173809	0.0877052	0.175476	0.48875
0.45	0.49809	0.388997	0.219023	0.110496	0.220391	0.4691
0.45	0.499243	0.374048	0.250769	0.126491	0.252919	0.48055
0.45	0.492237	0.394359	0.198844	0.100325	0.197734	0.4377
0.45	0.490874	0.40436	0.176244	0.0889329	0.174775	0.43245
0.45	0.491485	0.391316	0.203808	0.102827	0.20236	0.43475
0.45	0.490766	0.405167	0.17442	0.0880131	0.172927	0.43205
0.45	0.497855	0.390251	0.216134	0.10904	0.217381	0.46725
0.45	0.494726	0.401461	0.188518	0.0951206	0.188414	0.44865
0.45	0.49927	0.392538	0.213777	0.107852	0.215621	0.4809
0.45	0.498133	0.3961	0.204832	0.103344	0.206129	0.46945
0.45	0.489078	0.390058	0.202462	0.102149	0.20004	0.4261
0.45	0.499462	0.409908	0.179301	0.0904742	0.180917	0.4836
0.45	0.488599	0.389051	0.203743	0.102794	0.201108	0.4245
0.45	0.491182	0.386528	0.213066	0.107493	0.211422	0.4336
0.45	0.491615	0.391925	0.202781	0.10231	0.201395	0.43525
0.45	0.498318	0.384715	0.227973	0.115005	0.229501	0.471
0.45	0.486894	0.397233	0.18415	0.0929188	0.181135	0.41905
0.5	0.499032	0.386824	0.224851	0.113432	0.224416	0.522
0.5	0.499935	0.417835	0.164221	0.0828714	0.1642	0.5057
0.5	0.498947	0.396953	0.204417	0.103134	0.203986	0.47705
0.5	0.499327	0.39579	0.207353	0.104614	0.207074	0.48165
0.5	0.499652	0.425468	0.148471	0.0749289	0.148367	0.4868
0.5	0.499366	0.394962	0.209074	0.105481	0.208809	0.4822
0.5	0.499896	0.389428	0.220982	0.111483	0.220937	0.5072
0.5	0.499614	0.396083	0.207221	0.104548	0.207061	0.4861
0.5	0.498158	0.391276	0.214555	0.108244	0.213765	0.53035
0.5	0.498432	0.409456	0.178512	0.0900763	0.177952	0.472
0.5	0.499849	0.390214	0.219336	0.110653	0.219269	0.5087
0.5	0.5	0.410329	0.179341	0.0904944	0.179341	0.5005
0.5	0.494027	0.406781	0.1766	0.0891126	0.174491	0.44535
0.5	0.497913	0.408463	0.179651	0.0906504	0.178901	0.5323
0.5	0.498569	0.393014	0.211717	0.106813	0.211111	0.52675
0.5	0.499122	0.415624	0.167289	0.0844181	0.166995	0.52095
0.5	0.494136	0.380103	0.230771	0.116415	0.228064	0.55415
0.5	0.498896	0.396473	0.205299	0.103579	0.204845	0.4765
0.5	0.499143	0.408148	0.182303	0.0919873	0.18199	0.5207
0.5	0.497952	0.394532	0.207691	0.104784	0.20684	0.468
0.5	0.494849	0.380503	0.231073	0.116568	0.228693	0.44925
0.5	0.499812	0.410514	0.178663	0.0901524	0.178596	0.4903
0.5	0.49312	0.381354	0.226652	0.11434	0.223534	0.44135
0.5	0.49999	0.408385	0.183214	0.092447	0.183211	0.50225
0.5	0.499758	0.386938	0.225749	0.113885	0.22564	0.489
0.5	0.496181	0.409369	0.17496	0.0882855	0.173623	0.5437
0.5	0.489181	0.384162	0.214682	0.108308	0.210037	0.57355
0.5	0.499041	0.397262	0.203949	0.102898	0.203558	0.4781
0.5	0.49846	0.409512	0.178446	0.0900433	0.177897	0.47225
0.5	0.499991	0.414697	0.170591	0.0860831	0.170588	0.4979
0.5	0.498679	0.407516	0.182809	0.0922426	0.182326	0.4743
0.5	0.499893	0.394869	0.210094	0.105995	0.210049	0.5073
0.5	0.499228	0.399089	0.200586	0.101204	0.200277	0.51965
0.5	0.499999	0.405518	0.188962	0.0953444	0.188962	0.50055
0.5	0.499622	0.410127	0.179126	0.090386	0.178991	0.48625
0.5	0.499286	0.39809	0.202681	0.102259	0.202391	0.5189
0.5	0.49963	0.386142	0.227144	0.114588	0.226976	0.4864
0.5	0.49974	0.397462	0.204663	0.103258	0.204556	0.5114
0.5	0.499996	0.390192	0.21961	0.110791	0.219608	0.5014
0.5	0.499987	0.403947	0.192084	0.0969181	0.192079	0.50255
0.5	0.499999	0.42874	0.142517	0.0719265	0.142517	0.50075
0.5	0.499814	0.396871	0.205963	0.103914	0.205887	0.49035
0.5	0.499996	0.405957	0.188079	0.0948993	0.188078	0.49865
0.5	0.499854	0.399799	0.200167	0.100992	0.200109	0.49145
0.5	0.499126	0.415945	0.166654	0.0840979	0.166363	0.5209
0.5	0.498047	0.402698	0.191447	0.0965968	0.190699	0.53125
0.5	0.499987	0.394173	0.211635	0.106772	0.211629	0.50255
0.5	0.499996	0.419663	0.160667	0.0810791	0.160666	0.49865
0.5	0.49971	0.41316	0.173199	0.0873977	0.173098	0.51205
0.5	0.499516	0.401155	0.196912	0.0993518	0.196722	0.51555
0.5	0.497487	0.396888	0.202213	0.102023	0.201196	0.46455
0.5	0.498381	0.417508	0.162273	0.0818888	0.161747	0.47155
0.5	0.498996	0.40167	0.195044	0.0984103	0.194653	0.5224
0.5	0.499798	0.39254	0.214604	0.108268	0.214517	0.48995
0.5	0.499869	0.382133	0.235533	0.118815	0.235472	0.4919
0.55	0.491022	0.405739	0.173685	0.0876427	0.172289	0.567
0.55	0.492919	0.403217	0.181982	0.0918257	0.181217	0.5595
0.55	0.495363	0.404134	0.184167	0.0929273	0.184302	0.54815
0.55	0.499415	0.404047	0.19096	0.0963514	0.192663	0.5171
0.55	0.490031	0.39033	0.203459	0.102652	0.201417	0.5706
0.55	0.499996	0.401199	0.197595	0.099696	0.19959	0.49865
0.55	0.488478	0.379067	0.223984	0.112995	0.221033	0.5759
0.55	0.499131	0.407276	0.184028	0.0928572	0.185564	0.52085
0.55	0.499905	0.386945	0.225963	0.113992	0.228202	0.5069
0.55	0.497479	0.408336	0.17919	0.0904183	0.180088	0.5355
0.55	0.499176	0.412874	0.172889	0.0872413	0.174347	0.5203
0.55	0.499188	0.393921	0.210875	0.106389	0.21266	0.52015
0.55	0.497835	0.40149	0.193528	0.0976461	0.194637	0.5329
0.55	0.495276	0.40228	0.187766	0.0947415	0.187871	0.5486
0.55	0.48881	0.386042	0.210241	0.10607	0.207612	0.5748
0.55	0.495796	0.401753	0.189679	0.0957058	0.189984	0.54585
0.55	0.499702	0.375522	0.248509	0.125352	0.250869	0.5122
0.55	0.487848	0.413331	0.152747	0.0770853	0.15054	0.57795
0.55	0.499825	0.390537	0.218652	0.110308	0.220783	0.50935
0.55	0.48398	0.37465	0.225897	0.113959	0.220868	0.5895
0.55	0.497606	0.401748	0.192638	0.0971973	0.193652	0.5346
0.55	0.499063	0.378353	0.241872	0.122008	0.243857	0.52165
0.55	0.492546	0.4083	0.171041	0.0863095	0.170193	0.56105
0.55	0.495554	0.398187	0.19648	0.0991338	0.1967	0.54715
0.55	0.486943	0.382149	0.215207	0.108573	0.211704	0.5808
0.55	0.497232	0.40875	0.17795	0.0897929	0.178752	0.5372
0.55	0.499224	0.379182	0.240457	0.121296	0.242509	0.5197
0.55	0.493661	0.385394	0.219314	0.110642	0.21872	0.5563
0.55	0.496832	0.400677	0.193536	0.0976501	0.194252	0.5398
0.55	0.498896	0.403036	0.192143	0.0969481	0.193656	0.5235
0.55	0.499168	0.403663	0.191328	0.0965369	0.192939	0.5204
0.55	0.498271	0.416648	0.163813	0.0826654	0.164896	0.5294
0.55	0.499196	0.390889	0.216964	0.109458	0.218803	0.52005
0.55	0.497066	0.384476	0.22651	0.114268	0.227455	0.5383
0.55	0.499993	0.3888	0.222389	0.112192	0.224632	0.4981
0.55	0.497012	0.398393	0.198423	0.100113	0.19923	0.53865
0.55	0.490074	0.386561	0.211217	0.106562	0.209115	0.57045
0.55	0.490629	0.385433	0.21441	0.108171	0.212517	0.56845
0.55	0.491615	0.394193	0.198166	0.0999838	0.196811	0.56475
0.55	0.499019	0.38639	0.225701	0.113861	0.227534	0.52215
0.55	0.499937	0.416066	0.167764	0.0846574	0.169437	0.5056
0.55	0.499274	0.391286	0.216289	0.109118	0.218157	0.48095
0.55	0.497829	0.387394	0.221834	0.111912	0.223101	0.53295
0.55	0.498158	0.409445	0.178083	0.0898599	0.179219	0.53035
0.55	0.498632	0.396452	0.204922	0.103389	0.206426	0.52615
0.55	0.499054	0.424957	0.148474	0.0749305	0.14969	0.52175
0.55	0.495859	0.399028	0.19528	0.0985291	0.195619	0.5455
0.55	0.49504	0.382099	0.228145	0.115092	0.228163	0.5498
0.55	0.49246	0.389226	0.209629	0.105761	0.208554	0.5614
0.55	0.49809	0.398589	0.199766	0.10079	0.201013	0.5309
0.55	0.491129	0.391789	0.202268	0.102052	0.200687	0.5666
0.55	0.497365	0.378936	0.238112	0.120114	0.23925	0.5363
0.55	0.499159	0.40541	0.187815	0.094766	0.189393	0.4795
0.55	0.497269	0.393106	0.20947	0.105681	0.21043	0.53695
0.55	0.499998	0.411228	0.177539	0.089586	0.179332	0.49895
0.6	0.484442	0.407346	0.159143	0.0803107	0.160616	0.5882
0.6	0.49724	0.369623	0.256649	0.129453	0.265867	0.53715
0.6	0.492655	0.390618	0.207117	0.104495	0.212578	0.5606
0.6	0.491782	0.381132	0.224999	0.113507	0.230522	0.5641
0.6	0.493884	0.384523	0.22143	0.111709	0.227835	0.5553
0.6	0.479355	0.380968	0.205249	0.103554	0.204973	0.6016
0.6	0.488959	0.388677	0.205093	0.103475	0.208921	0.5743
0.6	0.472599	0.397583	0.158729	0.0801019	0.156281	0.61705
0.6	0.499114	0.407913	0.182724	0.0922	0.190001	0.52105
0.6	0.492534	0.402667	0.182458	0.0920656	0.187222	0.5611
0.6	0.490326	0.386961	0.210807	0.106355	0.215342	0.56955
0.6	0.485277	0.392507	0.191169	0.0964567	0.19327	0.5858
0.6	0.489904	0.382305	0.219631	0.110802	0.224163	0.57105
0.6	0.496597	0.398081	0.198383	0.100093	0.205242	0.54125
0.6	0.498236	0.390779	0.215675	0.108808	0.223868	0.5297
0.6	0.488157	0.403105	0.174233	0.0879189	0.177194	0.57695
0.6	0.485753	0.38418	0.209105	0.105497	0.211611	0.5844
0.6	0.494634	0.399329	0.192677	0.097217	0.198551	0.5518
0.6	0.491009	0.398872	0.187647	0.0946813	0.19195	0.56705
0.6	0.477315	0.370444	0.223901	0.112954	0.222649	0.6065
0.6	0.491116	0.378748	0.228802	0.115423	0.2341	0.56665
0.6	0.496207	0.375365	0.24353	0.122844	0.251753	0.54355
0.6	0.483764	0.388068	0.197815	0.0998071	0.199367	0.5901
0.6	0.493003	0.399516	0.189626	0.095679	0.194763	0.55915
0.6	0.480358	0.395275	0.177125	0.089377	0.177257	0.5991
0.6	0.49312	0.384531	0.22021	0.111093	0.226229	0.55865
0.6	0.49086	0.389213	0.20708	0.104477	0.211766	0.5676
0.6	0.493202	0.392333	0.204519	0.103186	0.210144	0.5583
0.6	0.492943	0.388969	0.210925	0.106415	0.216613	0.5594
0.6	0.492836	0.375554	0.237973	0.120044	0.244336	0.55985
0.6	0.474417	0.366181	0.228145	0.115092	0.225491	0.6131
0.6	0.487925	0.405285	0.169371	0.0854678	0.172168	0.5777
0.6	0.492436	0.376166	0.236111	0.119106	0.242228	0.5615
0.6	0.494005	0.392855	0.204754	0.103304	0.210728	0.55475
0.6	0.493433	0.396699	0.196044	0.0989139	0.20153	0.5573
0.6	0.497599	0.40089	0.19435	0.0980602	0.201476	0.53465
0.6	0.492423	0.38235	0.223533	0.112768	0.229318	0.56155
0.6	0.486781	0.400472	0.177305	0.0894678	0.17981	0.5813
0.6	0.49155	0.365842	0.255738	0.128994	0.261892	0.565
0.6	0.491897	0.380567	0.226327	0.114176	0.231937	0.56365
0.6	0.490928	0.38418	0.217442	0.109699	0.222393	0.56735
0.6	0.488418	0.387136	0.207367	0.104621	0.211003	0.5761
0.6	0.495722	0.384852	0.223652	0.112828	0.230978	0.54625
0.6	0.492225	0.373246	0.241716	0.12193	0.247872	0.56235
0.6	0.487072	0.398901	0.181022	0.0913417	0.183689	0.5804
0.6	0.489961	0.39923	0.18518	0.093438	0.189023	0.57085
0.6	0.489618	0.402127	0.178691	0.0901664	0.182271	0.57205
0.6	0.4846	0.382725	0.210224	0.106061	0.212238	0.58775
0.6	0.496293	0.405675	0.182589	0.0921319	0.188787	0.54305
0.6	0.473389	0.375276	0.207255	0.104565	0.204401	0.61535
0.6	0.498066	0.384284	0.228447	0.115244	0.237045	0.5311
0.6	0.486272	0.396932	0.183725	0.0927044	0.186126	0.58285
0.6	0.493307	0.36869	0.252614	0.12742	0.259617	0.55785
0.6	0.488899	0.386778	0.20888	0.105384	0.212753	0.5745
0.6	0.477166	0.378166	0.207474	0.104675	0.206249	0.60685
0.65	0.493513	0.389475	0.210813	0.106358	0.228657	0.55695
0.65	0.483035	0.352656	0.269917	0.136136	0.286548	0.5921
0.65	0.475998	0.376473	0.209087	0.105488	0.218736	0.60955
0.65	0.491102	0.395413	0.194846	0.0983102	0.210306	0.5667
0.65	0.47841	0.381906	0.201717	0.101774	0.212096	0.6039
0.65	0.493132	0.408614	0.17139	0.0864859	0.185754	0.5586
0.65	0.485053	0.384601	0.207094	0.104483	0.220772	0.58645
0.65	0.474507	0.368552	0.223295	0.112648	0.232869	0.6129
0.65	0.473711	0.356915	0.246556	0.124368	0.256695	0.61465
0.65	0.482869	0.378612	0.215911	0.108927	0.229135	0.59255
0.65	0.478761	0.348561	0.271952	0.137161	0.286154	0.60305
0.65	0.475954	0.3757	0.210637	0.106269	0.220337	0.60965
0.65	0.481065	0.36689	0.237339	0.119724	0.250935	0.5973
0.65	0.471511	0.368115	0.219288	0.110629	0.227245	0.61935
0.65	0.491035	0.383495	0.219006	0.110487	0.236351	0.56695
0.65	0.481163	0.369929	0.231178	0.11662	0.244471	0.59705
0.65	0.492012	0.388735	0.209907	0.105901	0.226981	0.5632
0.65	0.469322	0.367566	0.216817	0.109384	0.223641	0.62385
0.65	0.485191	0.398481	0.178712	0.0901771	0.19057	0.58605
0.65	0.487264	0.388679	0.202323	0.102079	0.21667	0.5798
0.65	0.487502	0.373284	0.234294	0.11819	0.25103	0.57905
0.65	0.488765	0.385643	0.210984	0.106444	0.226641	0.57495
0.65	0.484984	0.378054	0.22048	0.11123	0.235009	0.58665
0.65	0.489107	0.362884	0.258068	0.130168	0.277413	0.5738
0.65	0.486222	0.374	0.230804	0.116432	0.246642	0.583
0.65	0.479335	0.374322	0.219081	0.110525	0.230798	0.60165
0.65	0.487628	0.37009	0.24104	0.121589	0.258325	0.57865
0.65	0.47626	0.394952	0.17072	0.0861482	0.178697	0.60895
0.65	0.488765	0.380869	0.220751	0.111366	0.237133	0.57495
0.65	0.464993	0.378583	0.185831	0.0937663	0.189913	0.6323
0.65	0.480909	0.384174	0.201151	0.101488	0.212605	0.5977
0.65	0.480733	0.374476	0.221033	0.111508	0.233533	0.59815
0.65	0.466096	0.347681	0.254057	0.128147	0.260253	0.6302
0.65	0.483547	0.376394	0.221598	0.111793	0.235501	0.5907
0.65	0.466744	0.36199	0.224434	0.113222	0.230227	0.62895
0.65	0.479274	0.377325	0.212715	0.107316	0.224063	0.6018
0.65	0.495257	0.393039	0.206393	0.10413	0.224654	0.5487
0.65	0.48126	0.378102	0.214349	0.10814	0.22672	0.5968
0.65	0.478264	0.359394	0.248544	0.12537	0.261251	0.60425
0.65	0.485838	0.36577	0.247134	0.12466	0.263884	0.58415
0.65	0.488675	0.36355	0.25605	0.129151	0.275001	0.57525
0.65	0.480655	0.385778	0.197391	0.0995933	0.208521	0.59835
0.65	0.485938	0.388912	0.199667	0.10074	0.213244	0.58385
0.65	0.486927	0.380046	0.219501	0.110737	0.234903	0.58085
0.65	0.453792	0.345374	0.238916	0.120519	0.238281	0.652
0.65	0.488034	0.383821	0.213535	0.10773	0.229038	0.57735
0.65	0.490395	0.390043	0.204635	0.103244	0.220554	0.5693
0.65	0.491641	0.376388	0.234424	0.118256	0.253302	0.56465
0.65	0.485328	0.390599	0.195185	0.0984811	0.208195	0.58565
0.65	0.468172	0.367465	0.215106	0.108522	0.221334	0.62615
0.65	0.479253	0.380719	0.205598	0.10373	0.216557	0.60185
0.65	0.486552	0.360646	0.258772	0.130522	0.276716	0.582
0.65	0.483818	0.385434	0.203348	0.102596	0.216227	0.58995
0.65	0.467232	0.373092	0.201484	0.101656	0.206901	0.628
0.65	0.485938	0.372385	0.23368	0.117881	0.249569	0.58385
0.7	0.473665	0.373649	0.211152	0.106529	0.238132	0.61475
0.7	0.473596	0.381291	0.194902	0.0983387	0.219774	0.6149
0.7	0.488448	0.372255	0.237882	0.119998	0.27665	0.576
0.7	0.470863	0.339059	0.27992	0.141174	0.313819	0.6207
0.7	0.480615	0.364878	0.240809	0.121473	0.275564	0.59845
0.7	0.476041	0.378254	0.205419	0.103639	0.232828	0.60945
0.7	0.488142	0.362992	0.25638	0.129318	0.297976	0.577
0.7	0.476629	0.350649	0.264314	0.133314	0.299952	0.6081
0.7	0.456074	0.35999	0.210676	0.106289	0.22877	0.6482
0.7	0.449977	0.328954	0.268953	0.135651	0.288149	0.65815
0.7	0.47678	0.38517	0.192144	0.0969483	0.21812	0.60775
0.7	0.489632	0.355835	0.27326	0.13782	0.318564	0.572
0.7	0.476085	0.361344	0.241009	0.121574	0.273192	0.60935
0.7	0.453335	0.378361	0.165382	0.0834565	0.178508	0.65275
0.7	0.480948	0.359365	0.252799	0.127514	0.289484	0.5976
0.7	0.471344	0.350742	0.255868	0.12906	0.287147	0.6197
0.7	0.487988	0.361123	0.259975	0.131128	0.302058	0.5775
0.7	0.496997	0.374582	0.246308	0.124243	0.291463	0.53875
0.7	0.478306	0.385353	0.194336	0.0980533	0.221314	0.60415
0.7	0.482459	0.381679	0.20889	0.105389	0.239954	0.59365
0.7	0.482403	0.36542	0.242501	0.122325	0.278531	0.5938
0.7	0.485703	0.363732	0.251121	0.126668	0.290405	0.58455
0.7	0.462572	0.355954	0.230489	0.116273	0.253851	0.6368
0.7	0.486797	0.359515	0.261469	0.131881	0.303053	0.58125
0.7	0.475712	0.341762	0.281578	0.142009	0.318928	0.6102
0.7	0.479598	0.356832	0.255977	0.129114	0.2923	0.601
0.7	0.477316	0.370371	0.224054	0.113031	0.25463	0.6065
0.7	0.471128	0.341436	0.275279	0.138837	0.308789	0.62015
0.7	0.495768	0.351883	0.290226	0.146364	0.342583	0.546
0.7	0.472645	0.346946	0.265948	0.134137	0.299283	0.61695
0.7	0.48474	0.362944	0.251261	0.126739	0.289992	0.58735
0.7	0.48006	0.363935	0.241896	0.12202	0.276487	0.59985
0.7	0.472364	0.362133	0.233359	0.117719	0.262454	0.61755
0.7	0.460069	0.356797	0.22447	0.11324	0.245885	0.6413
0.7	0.473412	0.359592	0.240425	0.121279	0.271	0.6153
0.7	0.484897	0.362948	0.251494	0.126856	0.290354	0.5869
0.7	0.493895	0.346472	0.298489	0.150525	0.351006	0.55525
0.7	0.474777	0.362673	0.23612	0.11911	0.266915	0.6123
0.7	0.47841	0.378743	0.208329	0.105106	0.237301	0.6039
0.7	0.469322	0.360562	0.23174	0.116904	0.258954	0.62385
0.7	0.453792	0.35006	0.228589	0.115316	0.246981	0.652
0.7	0.478967	0.3665	0.234813	0.118452	0.26778	0.60255
0.7	0.485328	0.363886	0.250228	0.126218	0.289149	0.58565
0.7	0.478885	0.349159	0.270893	0.136628	0.308872	0.60275
0.7	0.477718	0.37316	0.218869	0.110418	0.248947	0.60555
0.7	0.493468	0.364496	0.261357	0.131824	0.307074	0.55715
0.7	0.465468	0.349023	0.250168	0.126188	0.27725	0.6314
0.7	0.457426	0.36591	0.200068	0.100942	0.217896	0.6459
0.7	0.467385	0.368203	0.212207	0.10706	0.236149	0.6277
0.7	0.482497	0.36395	0.245693	0.123934	0.282253	0.59355
0.7	0.475225	0.338279	0.28817	0.145329	0.326061	0.6113
0.7	0.477188	0.386725	0.189574	0.095653	0.215387	0.6068
0.7	0.474867	0.394407	0.169437	0.0855012	0.191572	0.6121
0.7	0.478285	0.371094	0.224115	0.113061	0.255216	0.6042
0.7	0.461275	0.37166	0.194277	0.0980235	0.213369	0.63915
0.75	0.495305	0.330652	0.332427	0.167611	0.439074	0.54845
0.75	0.49543	0.368302	0.256602	0.129429	0.339009	0.5478
0.75	0.478201	0.353357	0.261071	0.13168	0.332918	0.6044
0.75	0.476477	0.369676	0.224149	0.113078	0.284805	0.60845
0.75	0.469767	0.327972	0.301842	0.152213	0.37812	0.62295
0.75	0.486189	0.365209	0.248833	0.125515	0.322613	0.5831
0.75	0.472317	0.349006	0.261078	0.131684	0.328831	0.61765
0.75	0.473018	0.348655	0.262916	0.13261	0.331637	0.61615
0.75	0.478534	0.369151	0.22858	0.115311	0.291688	0.6036
0.75	0.45893	0.35398	0.228684	0.115364	0.279867	0.6433
0.75	0.478326	0.367294	0.232127	0.117098	0.296086	0.6041
0.75	0.472879	0.366966	0.223976	0.112991	0.282435	0.61645
0.75	0.476586	0.374332	0.214554	0.108244	0.272676	0.6082
0.75	0.487264	0.363406	0.254191	0.128215	0.330288	0.5798
0.75	0.486139	0.339276	0.302102	0.152344	0.391636	0.58325
0.75	0.4798	0.316418	0.34052	0.171685	0.435684	0.6005
0.75	0.474867	0.352043	0.25865	0.130461	0.327531	0.6121
0.75	0.483638	0.354193	0.267649	0.134994	0.345187	0.59045
0.75	0.455866	0.341776	0.250272	0.12624	0.304241	0.64855
0.75	0.465939	0.366366	0.213705	0.107815	0.265529	0.6305
0.75	0.48285	0.360249	0.253912	0.128074	0.326937	0.5926
0.75	0.48467	0.35422	0.269153	0.135751	0.347868	0.58755
0.75	0.484069	0.350839	0.27523	0.138812	0.355281	0.58925
0.75	0.434623	0.33098	0.238466	0.120292	0.276381	0.6808
0.75	0.468424	0.322783	0.310916	0.156782	0.388375	0.62565
0.75	0.482534	0.350936	0.272724	0.13755	0.35093	0.59345
0.75	0.47626	0.366027	0.231456	0.116761	0.293955	0.60895
0.75	0.482384	0.342334	0.290328	0.146416	0.373466	0.59385
0.75	0.483438	0.356291	0.263006	0.132655	0.339059	0.591
0.75	0.486072	0.366296	0.246418	0.124299	0.319405	0.58345
0.75	0.476456	0.340666	0.284999	0.143732	0.362105	0.6085
0.75	0.481874	0.351941	0.269641	0.135997	0.346488	0.5952
0.75	0.455866	0.366684	0.195631	0.0987058	0.237817	0.64855
0.75	0.479477	0.347543	0.275162	0.138778	0.351823	0.6013
0.75	0.459245	0.352491	0.232456	0.117265	0.284678	0.64275
0.75	0.45631	0.358586	0.214162	0.108046	0.260598	0.6478
0.75	0.471987	0.360314	0.2366	0.119352	0.297792	0.61835
0.75	0.470232	0.3518	0.251859	0.12704	0.315819	0.622
0.75	0.475513	0.36752	0.227108	0.114569	0.28798	0.61065
0.75	0.469816	0.356973	0.240186	0.121159	0.300915	0.62285
0.75	0.494265	0.342753	0.306539	0.154578	0.40403	0.55355
0.75	0.454186	0.366834	0.192326	0.0970401	0.232938	0.65135
0.75	0.459899	0.337376	0.266413	0.134371	0.326728	0.6416
0.75	0.472972	0.365897	0.226388	0.114207	0.285534	0.61625
0.75	0.465599	0.351324	0.245438	0.123805	0.304736	0.63115
0.75	0.483201	0.338986	0.298456	0.150508	0.384571	0.59165
0.75	0.484879	0.34746	0.28341	0.142932	0.366453	0.58695
0.75	0.451141	0.344641	0.236067	0.119084	0.283999	0.6563
0.75	0.47984	0.333272	0.305451	0.154031	0.390847	0.6004
0.75	0.477401	0.346798	0.27357	0.137976	0.348274	0.6063
0.75	0.464808	0.34366	0.260642	0.131464	0.323063	0.63265
0.75	0.49138	0.366652	0.253831	0.128033	0.332607	0.56565
0.75	0.478097	0.338426	0.29214	0.147328	0.372457	0.60465
0.75	0.48087	0.359675	0.252033	0.127128	0.323188	0.5978
0.75	0.458528	0.351066	0.234363	0.118225	0.286565	0.644
0.8	0.439518	0.323792	0.263301	0.132804	0.361642	0.6739
0.8	0.479069	0.33254	0.305863	0.154238	0.457904	0.6023
0.8	0.479638	0.361797	0.245688	0.123931	0.368254	0.6009
0.8	0.487296	0.334827	0.312888	0.157775	0.476465	0.5797
0.8	0.47818	0.33558	0.298216	0.150387	0.445628	0.60445
0.8	0.478118	0.342416	0.283825	0.143141	0.424068	0.6046
0.8	0.478243	0.365951	0.234801	0.118446	0.350913	0.6043
0.8	0.479456	0.362874	0.243154	0.122655	0.364318	0.60135
0.8	0.488034	0.364563	0.252996	0.127613	0.385845	0.57735
0.8	0.47419	0.354898	0.25157	0.126894	0.372788	0.6136
0.8	0.482497	0.327629	0.320971	0.161844	0.48396	0.59355
0.8	0.475513	0.345447	0.273527	0.137954	0.406455	0.61065
0.8	0.47992	0.348839	0.273131	0.137755	0.409628	0.6002
0.8	0.481721	0.350093	0.273246	0.137813	0.411338	0.5956
0.8	0.479335	0.361177	0.246504	0.124342	0.369244	0.60165
0.8	0.472949	0.355499	0.248335	0.125265	0.36703	0.6163
0.8	0.475756	0.353013	0.257996	0.130131	0.383572	0.6101
0.8	0.486222	0.345803	0.288796	0.145644	0.438809	0.583
0.8	0.475756	0.343339	0.27833	0.140373	0.413803	0.6101
0.8	0.482347	0.346243	0.282171	0.142308	0.425326	0.59395
0.8	0.46885	0.35011	0.253258	0.127745	0.371062	0.6248
0.8	0.465073	0.357159	0.232037	0.117053	0.337232	0.63215
0.8	0.480812	0.343932	0.284686	0.143574	0.42775	0.59795
0.8	0.48176	0.343541	0.286904	0.144691	0.431933	0.5955
0.8	0.489904	0.364679	0.25561	0.12893	0.391326	0.57105
0.8	0.476672	0.343386	0.279618	0.141022	0.416519	0.608
0.8	0.47678	0.342928	0.280743	0.141588	0.418289	0.60775
0.8	0.474867	0.351818	0.259123	0.130699	0.384529	0.6121
0.8	0.46764	0.325552	0.303841	0.15322	0.444026	0.6272
0.8	0.450922	0.351559	0.220356	0.111167	0.31051	0.65665
0.8	0.469074	0.326815	0.303275	0.152935	0.444558	0.62435
0.8	0.463523	0.35179	0.241051	0.121595	0.349164	0.63505
0.8	0.462407	0.355773	0.230607	0.116333	0.333232	0.6371
0.8	0.477443	0.373487	0.217735	0.109846	0.324863	0.6062
0.8	0.468324	0.328712	0.29811	0.150334	0.436288	0.62585
0.8	0.467666	0.341114	0.270602	0.136481	0.395473	0.62715
0.8	0.478803	0.360255	0.247593	0.124891	0.370463	0.60295
0.8	0.478285	0.360392	0.246491	0.124335	0.368415	0.6042
