pbar	Ht	Hs	WrightsFst	WCFst	WCFstSimple	avgp
0.1	0.181917	0.14634	0.195568	0.0995807	0.197651	0.1012
0.1	0.151888	0.127636	0.159672	0.0813328	0.134735	0.0828
0.1	0.141804	0.119172	0.159598	0.081295	0.125731	0.0768
0.1	0.104306	0.078638	0.246083	0.125238	0.1426	0.0552
0.1	0.134316	0.091028	0.322287	0.163893	0.240492	0.0724
0.1	0.0993085	0.086294	0.131051	0.0667735	0.0723027	0.0524
0.1	0.100918	0.085699	0.150807	0.0768244	0.0845512	0.0533
0.1	0.0837631	0.07299	0.128614	0.0655334	0.0598507	0.0438
0.1	0.171626	0.129488	0.245522	0.124953	0.2341	0.0948
0.1	0.117362	0.101342	0.136504	0.0695482	0.0890027	0.0626
0.1	0.155052	0.112021	0.277525	0.141195	0.23906	0.0847
0.1	0.161994	0.127749	0.211395	0.107622	0.190248	0.0889
0.1	0.130372	0.107781	0.173281	0.0882526	0.125505	0.0701
0.1	0.122767	0.100325	0.182802	0.0930925	0.124678	0.0657
0.1	0.148543	0.12858	0.13439	0.0684726	0.110904	0.0808
0.1	0.0669918	0.060419	0.098114	0.050008	0.0365157	0.0347
0.1	0.150719	0.113185	0.249034	0.126736	0.208523	0.0821
0.1	0.198291	0.15683	0.209091	0.106452	0.230338	0.1116
0.1	0.153055	0.122917	0.196912	0.100264	0.167436	0.0835
0.1	0.176792	0.154448	0.126386	0.0643995	0.124133	0.098
0.1	0.16462	0.123141	0.251966	0.128224	0.230436	0.0905
0.1	0.120157	0.099248	0.174012	0.0886243	0.11616	0.0642
0.1	0.144001	0.123283	0.143873	0.0732968	0.115099	0.0781
0.1	0.145686	0.110517	0.241405	0.122863	0.195385	0.0791
0.1	0.0969776	0.084175	0.132016	0.0672644	0.0711254	0.0511
0.1	0.147368	0.118231	0.197716	0.100672	0.161872	0.0801
0.1	0.126925	0.102643	0.191308	0.0974162	0.134899	0.0681
