pbar	Ht	Hs	WrightsFst	WCFst	WCFstSimple	avgp
0.1	0.174456	0.15944	0.086073	0.0438762	0.0834219	0.09655
0.1	0.175504	0.162259	0.075473	0.0384769	0.0735879	0.0972
0.1	0.19728	0.182782	0.073489	0.0374663	0.0805441	0.11095
0.1	0.175424	0.16292	0.071279	0.0363403	0.0694667	0.09715
0.1	0.200307	0.184317	0.079828	0.0406956	0.0888343	0.1129
0.1	0.193064	0.176576	0.0854	0.0435334	0.0915979	0.10825
0.1	0.162487	0.149085	0.082482	0.0420472	0.0744568	0.0892
0.1	0.18008	0.166847	0.073485	0.0374644	0.073518	0.10005
0.1	0.195644	0.181117	0.07425	0.0378538	0.0807027	0.1099
0.1	0.212491	0.18784	0.116007	0.0591171	0.136946	0.12085
0.1	0.169028	0.151556	0.103368	0.0526832	0.0970668	0.0932
0.1	0.174133	0.164023	0.058062	0.0296061	0.05617	0.09635
0.1	0.176229	0.162706	0.076737	0.0391207	0.0751289	0.09765
0.1	0.175987	0.168389	0.043176	0.0220191	0.0422139	0.0975
0.1	0.20278	0.186226	0.081633	0.0416148	0.0919639	0.1145
0.1	0.180799	0.161452	0.107014	0.0545392	0.107489	0.1005
0.1	0.185655	0.170078	0.083901	0.0427698	0.0865364	0.10355
0.1	0.166582	0.150485	0.096632	0.0492536	0.089429	0.0917
0.1	0.186447	0.168989	0.093637	0.0477286	0.0969914	0.10405
0.1	0.162651	0.15042	0.075195	0.0383353	0.0679473	0.0893
0.1	0.164538	0.151489	0.079306	0.0404296	0.0724936	0.09045
0.1	0.186922	0.171011	0.085123	0.0433925	0.0883967	0.10435
0.1	0.17992	0.165331	0.081087	0.0413369	0.0810514	0.09995
0.1	0.218975	0.193077	0.118268	0.060268	0.143876	0.12515
0.1	0.157539	0.145839	0.074268	0.0378632	0.0650007	0.0862
0.1	0.136025	0.120746	0.112328	0.0572445	0.0848854	0.0734
0.1	0.130716	0.121109	0.073498	0.0374708	0.053374	0.0703
0.1	0.195098	0.177521	0.090093	0.0459234	0.0976491	0.10955
0.1	0.174133	0.163782	0.059444	0.03031	0.0575061	0.09635
0.1	0.172112	0.156746	0.089282	0.0455105	0.0853693	0.0951
0.1	0.192044	0.180646	0.059356	0.0302653	0.0633277	0.1076
0.1	0.198757	0.177887	0.105004	0.0535162	0.115946	0.1119
0.1	0.187555	0.177381	0.054243	0.0276599	0.0565201	0.10475
0.1	0.13329	0.126004	0.054663	0.0278738	0.0404779	0.0718
0.1	0.186368	0.162432	0.128434	0.0654418	0.132978	0.104
0.1	0.153888	0.144876	0.058562	0.0298608	0.0500667	0.084
0.1	0.152472	0.143143	0.061184	0.031197	0.0518272	0.08315
0.1	0.169109	0.148833	0.1199	0.0610986	0.112645	0.09325
0.1	0.168783	0.151513	0.102324	0.0521518	0.095948	0.09305
0.1	0.160924	0.148923	0.074576	0.0380203	0.0666729	0.08825
0.1	0.164865	0.151467	0.081266	0.0414278	0.0744328	0.09065
0.1	0.202008	0.187883	0.069923	0.0356496	0.0784722	0.114
0.1	0.13875	0.129697	0.065247	0.0332671	0.0502944	0.075
0.1	0.186368	0.17088	0.083107	0.0423656	0.0860472	0.104
0.1	0.196502	0.179617	0.085925	0.0438007	0.0938019	0.11045
0.1	0.164538	0.153724	0.06572	0.0335079	0.0600741	0.09045
0.1	0.191102	0.171569	0.102215	0.0520962	0.108519	0.107
0.1	0.174295	0.156898	0.099811	0.0508722	0.0966475	0.09645
0.1	0.178558	0.160852	0.099163	0.0505422	0.0983688	0.0991
0.1	0.191338	0.17682	0.075876	0.0386825	0.0806556	0.10715
0.1	0.197125	0.177877	0.097643	0.0497682	0.106932	0.11085
0.1	0.129426	0.118186	0.086844	0.044269	0.0624436	0.06955
0.1	0.172112	0.164025	0.04699	0.0239628	0.0449304	0.0951
0.1	0.178238	0.167535	0.06005	0.0306187	0.0594616	0.0989
0.1	0.182635	0.168851	0.075472	0.0384765	0.0765767	0.10165
0.1	0.154969	0.146466	0.054869	0.0279788	0.0472389	0.08465
0.1	0.18056	0.163524	0.094348	0.0480906	0.0946417	0.10035
0.1	0.157125	0.148078	0.057578	0.0293593	0.0502608	0.08595
0.1	0.193221	0.183139	0.052178	0.0266071	0.05601	0.10835
0.1	0.163062	0.153745	0.057134	0.029133	0.0517575	0.08955
0.1	0.165602	0.152382	0.079831	0.0406968	0.0734449	0.0911
0.1	0.196424	0.174646	0.110871	0.0565029	0.120987	0.1104
0.1	0.167561	0.159024	0.050954	0.0259834	0.0474329	0.0923
0.1	0.175182	0.163395	0.067284	0.0343052	0.0654833	0.097
0.1	0.214005	0.19959	0.067358	0.0343426	0.0800828	0.12185
0.1	0.176309	0.157854	0.104676	0.0533493	0.10253	0.0977
0.1	0.170084	0.161668	0.049482	0.0252332	0.0467561	0.09385
0.1	0.192123	0.174002	0.094318	0.0480753	0.100671	0.10765
0.1	0.155882	0.143467	0.079646	0.0406029	0.0689746	0.0852
0.1	0.216872	0.198585	0.084322	0.0429846	0.101595	0.12375
0.1	0.181997	0.165668	0.089722	0.0457347	0.0907174	0.10125
0.1	0.18502	0.170965	0.075967	0.0387286	0.0780856	0.10315
0.1	0.178959	0.161182	0.099335	0.0506298	0.0987606	0.09935
0.1	0.163718	0.147325	0.100128	0.0510335	0.0910708	0.08995
0.1	0.167724	0.157958	0.058229	0.0296912	0.0542582	0.0924
0.1	0.173568	0.160498	0.075305	0.0383913	0.0726139	0.096
0.1	0.181279	0.165538	0.086832	0.0442626	0.0874484	0.1008
0.1	0.156877	0.146973	0.063134	0.0321904	0.0550234	0.0858
0.1	0.17992	0.16858	0.063027	0.0321358	0.0629986	0.09995
0.1	0.212263	0.202731	0.044907	0.0229011	0.0529557	0.1207
0.1	0.160017	0.148716	0.070629	0.0360094	0.0627884	0.0877
0.1	0.205855	0.190238	0.075869	0.0386786	0.0867667	0.1165
0.1	0.134573	0.12644	0.060437	0.0308164	0.0451847	0.07255
0.1	0.188108	0.167749	0.108233	0.05516	0.113108	0.1051
0.1	0.203858	0.182595	0.104305	0.0531603	0.11813	0.1152
0.1	0.18795	0.176474	0.061059	0.031133	0.0637556	0.105
0.1	0.178959	0.166482	0.069722	0.0355472	0.0693189	0.09935
0.1	0.16919	0.158834	0.061211	0.0312104	0.0575346	0.0933
0.1	0.187239	0.170969	0.086891	0.0442929	0.0903853	0.10455
0.1	0.197669	0.185252	0.06282	0.0320306	0.0689868	0.1112
0.1	0.18056	0.167758	0.070902	0.0361482	0.0711222	0.10035
0.1	0.158862	0.145501	0.084104	0.0428736	0.0742278	0.087
0.1	0.165847	0.151865	0.084304	0.0429755	0.0776757	0.09125
0.1	0.172517	0.160525	0.069509	0.0354388	0.0666195	0.09535
0.1	0.222338	0.196076	0.118122	0.0601936	0.145905	0.1274
0.1	0.177435	0.164181	0.0747	0.0380832	0.0736354	0.0984
0.1	0.149632	0.142287	0.049084	0.0250304	0.040803	0.08145
0.1	0.192829	0.180322	0.06486	0.0330697	0.0694821	0.1081
0.1	0.183351	0.170251	0.071451	0.0364282	0.0727816	0.1021
0.1	0.205011	0.186028	0.092595	0.0471976	0.105461	0.11595
0.1	0.192907	0.178989	0.072148	0.0367832	0.0773217	0.10815
0.1	0.187476	0.167514	0.106477	0.0542659	0.110899	0.1047
0.1	0.174214	0.158631	0.089451	0.0455965	0.0865754	0.0964
0.1	0.168702	0.151644	0.10111	0.0515337	0.0947639	0.093
0.1	0.184226	0.168266	0.086631	0.0441605	0.088665	0.10265
0.1	0.164046	0.154359	0.059049	0.0301088	0.053815	0.09015
0.1	0.181518	0.167334	0.078143	0.0398373	0.0788025	0.10095
0.1	0.137048	0.129177	0.057436	0.029287	0.0437306	0.074
0.1	0.175665	0.161763	0.079144	0.0403472	0.0772384	0.0973
0.1	0.168865	0.158475	0.06153	0.0313733	0.0577238	0.0931
0.1	0.188897	0.180619	0.043824	0.0223493	0.0459904	0.1056
0.1	0.182635	0.16523	0.095296	0.0485731	0.0966906	0.10165
0.1	0.189607	0.177472	0.064001	0.0326323	0.0674169	0.10605
0.1	0.167969	0.150747	0.102532	0.0522577	0.0956791	0.09255
0.1	0.177917	0.158151	0.111095	0.0566169	0.109809	0.0987
0.1	0.173002	0.161003	0.069357	0.0353612	0.0666606	0.09565
0.1	0.18048	0.171532	0.049581	0.0252835	0.0497129	0.1003
0.1	0.165847	0.151566	0.08611	0.0438953	0.0793396	0.09125
0.1	0.166909	0.155444	0.068692	0.0350223	0.063696	0.0919
0.1	0.209983	0.193658	0.077746	0.0396346	0.0906957	0.1192
0.1	0.195878	0.173861	0.1124	0.0572814	0.122315	0.11005
0.1	0.209449	0.189035	0.097468	0.0496792	0.113414	0.11885
0.1	0.158449	0.146773	0.07369	0.0375688	0.0648674	0.08675
0.1	0.167072	0.149852	0.103069	0.0525311	0.0956667	0.092
0.1	0.19798	0.188016	0.050326	0.0256634	0.0553532	0.1114
0.1	0.174375	0.159674	0.084309	0.042978	0.081675	0.0965
0.1	0.189843	0.174042	0.083233	0.0424295	0.087784	0.1062
0.1	0.148123	0.137158	0.074027	0.0377404	0.0609175	0.08055
0.1	0.205549	0.19169	0.067423	0.0343756	0.0769923	0.1163
0.1	0.183192	0.171413	0.064299	0.0327839	0.0654389	0.102
0.1	0.178879	0.16845	0.058302	0.0297283	0.057939	0.0993
0.1	0.15944	0.147085	0.077491	0.0395051	0.06864	0.08735
0.1	0.202394	0.186894	0.076584	0.0390429	0.0861118	0.11425
0.1	0.169028	0.155187	0.081883	0.0417423	0.0768918	0.0932
0.1	0.172436	0.158117	0.083039	0.0423307	0.079549	0.0953
0.1	0.156048	0.143127	0.0828	0.0422094	0.0717823	0.0853
0.1	0.184782	0.169411	0.083185	0.0424051	0.0853944	0.103
0.1	0.17494	0.163343	0.066291	0.0337989	0.0644273	0.09685
0.1	0.195098	0.177347	0.090984	0.0463776	0.0986158	0.10955
0.1	0.162569	0.146815	0.096904	0.0493921	0.0875201	0.08925
0.1	0.164947	0.150277	0.088938	0.0453353	0.0815001	0.0907
0.1	0.149213	0.136289	0.086619	0.0441541	0.0718034	0.0812
0.1	0.122246	0.115874	0.052126	0.0265808	0.035401	0.0654
0.1	0.178077	0.163234	0.083352	0.0424905	0.0824618	0.0988
0.1	0.188818	0.174244	0.077189	0.039351	0.0809703	0.10555
0.1	0.175021	0.164542	0.059872	0.0305281	0.0582154	0.0969
0.1	0.18024	0.160948	0.107033	0.0545493	0.107176	0.10015
0.1	0.162733	0.143483	0.118291	0.0602799	0.106944	0.08935
0.1	0.175585	0.162436	0.074885	0.0381773	0.0730479	0.09725
0.1	0.158201	0.150072	0.051383	0.0262022	0.0451604	0.0866
0.1	0.143579	0.137201	0.044418	0.0226521	0.0354306	0.07785
0.1	0.200772	0.177297	0.116924	0.059584	0.130417	0.1132
0.1	0.182475	0.16667	0.086617	0.0441533	0.087808	0.10155
0.1	0.197825	0.179854	0.090841	0.0463046	0.0998368	0.1113
0.1	0.196424	0.177437	0.096664	0.04927	0.105484	0.1104
0.1	0.187001	0.175731	0.060268	0.0307303	0.0626127	0.1044
0.1	0.1472	0.137838	0.063601	0.0324282	0.0520111	0.08
0.1	0.187792	0.176663	0.059262	0.0302176	0.0618277	0.1049
0.1	0.148962	0.13704	0.080031	0.0407988	0.0662308	0.08105
0.1	0.153722	0.137232	0.107272	0.054671	0.0916116	0.0839
0.1	0.204089	0.181798	0.109222	0.0556635	0.123839	0.11535
0.1	0.152722	0.139754	0.084917	0.0432875	0.0720484	0.0833
0.1	0.186764	0.173101	0.073157	0.0372973	0.0759063	0.10425
0.1	0.13824	0.128783	0.068412	0.0348799	0.0525407	0.0747
0.1	0.194863	0.180904	0.071634	0.0365211	0.0775488	0.1094
0.1	0.211428	0.193589	0.084375	0.0430114	0.0991067	0.12015
0.1	0.174456	0.160362	0.080788	0.0411844	0.0782997	0.09655
0.1	0.214156	0.19752	0.077685	0.0396036	0.0924258	0.12195
0.1	0.177435	0.158054	0.109228	0.0556666	0.107672	0.0984
0.1	0.155384	0.140702	0.094488	0.0481619	0.0815666	0.0849
0.1	0.168702	0.15511	0.080568	0.0410724	0.0755111	0.093
0.1	0.170896	0.162148	0.051188	0.0261029	0.0485995	0.09435
0.1	0.191495	0.17703	0.075535	0.0385087	0.080359	0.10725
0.1	0.171707	0.159212	0.072771	0.0371003	0.0694178	0.09485
0.1	0.166746	0.153689	0.078305	0.0399197	0.072539	0.0918
0.1	0.188029	0.166052	0.11688	0.0595614	0.122093	0.10505
0.1	0.17373	0.161447	0.070699	0.0360451	0.0682366	0.0961
0.1	0.178318	0.165783	0.070296	0.0358396	0.0696391	0.09895
0.1	0.15638	0.145902	0.067	0.0341606	0.0582083	0.0855
0.1	0.171383	0.160872	0.061328	0.0312701	0.0583917	0.09465
0.1	0.146864	0.138728	0.055398	0.0282482	0.0451996	0.0798
0.1	0.169434	0.15807	0.067073	0.0341975	0.0631358	0.09345
0.1	0.18048	0.169793	0.059216	0.0301941	0.059374	0.1003
0.1	0.184623	0.164567	0.108636	0.055365	0.111426	0.1029
0.1	0.149381	0.142046	0.049104	0.0250403	0.0407507	0.0813
0.1	0.192594	0.172009	0.10688	0.0544711	0.114357	0.10795
0.1	0.14804	0.138322	0.065641	0.033468	0.0539861	0.0805
0.1	0.202625	0.180975	0.106849	0.0544554	0.120279	0.1144
0.1	0.15696	0.138594	0.11701	0.0596277	0.102032	0.08585
0.1	0.178077	0.165224	0.072177	0.036798	0.0714062	0.0988
0.1	0.134829	0.128987	0.043336	0.0221003	0.0324607	0.0727
0.1	0.149464	0.140197	0.062005	0.0316154	0.0514867	0.08135
0.1	0.191338	0.17198	0.101172	0.0515651	0.107544	0.10715
0.1	0.158284	0.141483	0.106144	0.0540964	0.0933378	0.08665
0.1	0.181997	0.168414	0.074631	0.0380481	0.075459	0.10125
0.1	0.174214	0.166293	0.04547	0.0231884	0.0440088	0.0964
0.1	0.181917	0.1666	0.084198	0.0429215	0.0850951	0.1012
0.1	0.171869	0.159532	0.071783	0.0365971	0.0685402	0.09495
0.1	0.192907	0.174136	0.097308	0.0495977	0.104286	0.10815
0.1	0.163554	0.153467	0.061672	0.0314455	0.0560372	0.08985
0.1	0.188661	0.177888	0.057102	0.0291166	0.0598491	0.10545
0.1	0.195956	0.178962	0.086723	0.0442075	0.094411	0.1101
0.1	0.21158	0.201667	0.046851	0.0238919	0.0550701	0.12025
0.1	0.180959	0.168461	0.06907	0.0352148	0.0694377	0.1006
0.1	0.181039	0.166844	0.078408	0.0399721	0.0788606	0.10065
0.1	0.178478	0.161999	0.092333	0.0470644	0.0915525	0.09905
0.1	0.181359	0.164441	0.093284	0.0475485	0.0939878	0.10085
0.1	0.206928	0.187837	0.092261	0.0470274	0.106063	0.1172
0.1	0.208687	0.189667	0.091138	0.0464558	0.105663	0.11835
0.1	0.160265	0.148081	0.076024	0.0387578	0.0676889	0.08785
0.1	0.191259	0.179649	0.060707	0.0309535	0.0645038	0.1071
0.1	0.173245	0.161911	0.06542	0.0333554	0.0629651	0.0958
0.1	0.213778	0.197816	0.074667	0.0380665	0.088679	0.1217
0.1	0.183828	0.170866	0.070514	0.0359507	0.0720138	0.1024
0.1	0.18716	0.174101	0.069769	0.0355713	0.0725444	0.1045
0.1	0.180879	0.165405	0.08555	0.0436096	0.0859675	0.10055
0.1	0.158779	0.144432	0.090359	0.0460591	0.0797064	0.08695
0.1	0.196424	0.185633	0.054936	0.0280127	0.0599482	0.1104
0.1	0.199067	0.18562	0.067553	0.0344423	0.0747093	0.1121
0.1	0.218975	0.201814	0.078368	0.0399519	0.0953372	0.12515
0.1	0.166419	0.154183	0.073525	0.0374844	0.0679771	0.0916
0.1	0.191259	0.162011	0.152924	0.0779011	0.16249	0.1071
0.1	0.167154	0.156515	0.063644	0.0324504	0.0591019	0.09205
0.1	0.189922	0.176182	0.072344	0.0368828	0.0763313	0.10625
0.1	0.183192	0.166096	0.093323	0.0475684	0.0949778	0.102
0.1	0.15696	0.147024	0.063302	0.0322759	0.0551989	0.08585
0.1	0.197747	0.176983	0.105001	0.0535146	0.115353	0.11125
0.1	0.182077	0.169299	0.070174	0.0357777	0.070984	0.1013
0.1	0.168702	0.153534	0.089913	0.0458319	0.0842694	0.093
0.1	0.185813	0.174915	0.058654	0.0299074	0.0605478	0.10365
0.1	0.194863	0.18013	0.075611	0.0385472	0.0818543	0.1094
0.1	0.194629	0.177301	0.089029	0.0453818	0.0962646	0.10925
0.1	0.174618	0.160197	0.082585	0.0420998	0.0801156	0.09665
0.1	0.166746	0.155994	0.064482	0.0328771	0.0597334	0.0918
0.1	0.191102	0.174522	0.086763	0.0442275	0.0921139	0.107
0.1	0.163636	0.150868	0.07803	0.0397794	0.070936	0.0899
0.1	0.15097	0.135256	0.104088	0.0530497	0.0873007	0.08225
0.1	0.196112	0.177516	0.09482	0.048331	0.103308	0.1102
0.1	0.154553	0.147772	0.04388	0.0223777	0.0376766	0.0844
0.1	0.151471	0.141801	0.063839	0.0325497	0.0537208	0.08255
0.1	0.18937	0.174048	0.08091	0.0412464	0.0851216	0.1059
0.1	0.172193	0.160889	0.065648	0.0334717	0.0628011	0.09515
0.1	0.168946	0.151744	0.101819	0.0518945	0.0955661	0.09315
0.1	0.196424	0.181957	0.07365	0.0375485	0.0803704	0.1104
0.1	0.171869	0.16118	0.062194	0.0317116	0.0593847	0.09495
0.1	0.197047	0.173921	0.117362	0.0598067	0.128476	0.1108
0.1	0.170896	0.160608	0.060203	0.0306968	0.0571578	0.09435
0.1	0.179039	0.167452	0.064722	0.0329996	0.0643766	0.0994
0.1	0.160265	0.146749	0.084335	0.0429913	0.0750889	0.08785
0.1	0.174698	0.160285	0.082506	0.0420597	0.0800762	0.0967
0.1	0.187318	0.173563	0.07343	0.0374361	0.0764149	0.1046
0.1	0.1796	0.167634	0.066624	0.0339686	0.0664757	0.09975
0.1	0.170734	0.160047	0.062595	0.031916	0.0593729	0.09425
0.1	0.17944	0.169607	0.054798	0.0279427	0.0546278	0.09965
0.1	0.165602	0.154465	0.067249	0.0342873	0.0618699	0.0911
0.1	0.157208	0.14358	0.086688	0.0441893	0.0757111	0.086
0.1	0.156545	0.148136	0.053718	0.0273921	0.0467182	0.0856
0.1	0.16805	0.156052	0.071398	0.0364011	0.0666582	0.0926
0.1	0.182156	0.166565	0.085592	0.0436312	0.0866172	0.10135
0.1	0.167398	0.154734	0.075654	0.0385691	0.0703573	0.0922
0.1	0.177114	0.163417	0.077335	0.0394254	0.0760946	0.0982
0.1	0.174537	0.164178	0.059354	0.0302641	0.0575521	0.0966
0.1	0.171058	0.158786	0.071745	0.036578	0.0681814	0.09445
0.1	0.163554	0.153718	0.06014	0.0306651	0.0546456	0.08985
0.1	0.188661	0.174112	0.077114	0.0393129	0.0808241	0.10545
0.1	0.187239	0.171161	0.085868	0.043772	0.0893214	0.10455
0.1	0.175907	0.158317	0.099995	0.0509656	0.0977208	0.09745
0.1	0.185258	0.165978	0.104072	0.0530417	0.107112	0.1033
0.1	0.1615	0.14969	0.07313	0.0372837	0.0656143	0.0886
0.1	0.14535	0.137156	0.056375	0.0287462	0.0455227	0.0789
0.1	0.232454	0.211423	0.090472	0.0461167	0.116837	0.13425
0.1	0.173326	0.158157	0.087516	0.0446113	0.0842711	0.09585
0.1	0.18008	0.167346	0.070714	0.0360527	0.0707458	0.10005
0.1	0.1958	0.182112	0.069911	0.0356433	0.0760472	0.11
0.1	0.162487	0.154906	0.046654	0.0237919	0.0421151	0.0892
0.1	0.21158	0.194148	0.08239	0.0420005	0.0968451	0.12025
0.1	0.125714	0.118078	0.060745	0.030973	0.0424249	0.0674
0.1	0.194473	0.178476	0.082257	0.0419329	0.0888711	0.10915
0.1	0.189055	0.169843	0.101624	0.0517952	0.106736	0.1057
0.1	0.182475	0.169907	0.068878	0.0351169	0.0698247	0.10155
0.1	0.23355	0.213342	0.086528	0.0441077	0.112269	0.135
0.1	0.173649	0.160938	0.0732	0.0373189	0.0706169	0.09605
0.1	0.175101	0.160314	0.084452	0.0430506	0.0821536	0.09695
0.1	0.19728	0.181875	0.078089	0.0398097	0.0855858	0.11095
0.1	0.165683	0.152223	0.08124	0.0414146	0.0747784	0.09115
0.1	0.172355	0.161864	0.060869	0.0310365	0.058284	0.09525
0.1	0.184146	0.171052	0.071109	0.0362538	0.0727471	0.1026
0.1	0.179119	0.167022	0.067537	0.0344338	0.0672064	0.09945
0.1	0.156297	0.138907	0.111262	0.0567019	0.0966102	0.08545
0.1	0.174779	0.162134	0.072346	0.0368842	0.0702479	0.09675
0.1	0.163472	0.14815	0.093728	0.0477748	0.0851218	0.0898
0.1	0.172274	0.156952	0.088942	0.0453375	0.0851246	0.0952
0.1	0.171545	0.156505	0.087675	0.0446919	0.0835562	0.09475
0.1	0.184544	0.168811	0.085251	0.0434575	0.0874028	0.10285
0.1	0.197436	0.181733	0.079532	0.0405449	0.0872364	0.11105
0.1	0.137304	0.128246	0.065969	0.0336351	0.0503211	0.07415
0.1	0.237622	0.213017	0.103548	0.0527749	0.136696	0.1378
0.1	0.212339	0.193826	0.087187	0.0444435	0.102851	0.12075
0.1	0.180799	0.170236	0.058429	0.0297931	0.0586889	0.1005
0.1	0.18024	0.164094	0.089582	0.0456632	0.0897011	0.10015
0.1	0.16224	0.152594	0.059455	0.0303156	0.0535886	0.08905
0.1	0.15122	0.143346	0.052076	0.0265554	0.0437499	0.0824
0.1	0.178238	0.164061	0.079538	0.0405475	0.0787588	0.0989
0.1	0.165765	0.147241	0.111752	0.0569515	0.102915	0.0912
0.1	0.163472	0.153205	0.062805	0.0320231	0.0570384	0.0898
0.1	0.200849	0.187825	0.064843	0.0330612	0.0723535	0.11325
0.1	0.183112	0.171468	0.063593	0.0324243	0.0646925	0.10195
0.1	0.167806	0.156702	0.066173	0.033739	0.0616902	0.09245
0.1	0.158366	0.147768	0.066922	0.0341207	0.058879	0.0867
0.1	0.171464	0.15449	0.098994	0.050456	0.094299	0.0947
0.1	0.196034	0.177463	0.094732	0.048286	0.103171	0.11015
0.1	0.190237	0.175675	0.076547	0.0390241	0.0809002	0.10645
0.1	0.192437	0.171625	0.10815	0.0551177	0.115622	0.10785
0.1	0.212491	0.192291	0.095062	0.0484541	0.112221	0.12085
0.1	0.18708	0.172491	0.077986	0.0397571	0.0810536	0.10445
0.1	0.150301	0.141914	0.055804	0.0284552	0.0465967	0.08185
0.1	0.177676	0.164015	0.076887	0.0391976	0.0758947	0.09855
0.1	0.178398	0.159578	0.105497	0.0537673	0.104558	0.099
0.1	0.17984	0.169023	0.060148	0.0306688	0.0600943	0.0999
0.1	0.193377	0.179076	0.073954	0.037703	0.0794497	0.10845
0.1	0.20861	0.186204	0.107407	0.0547395	0.124479	0.1183
0.1	0.170166	0.161041	0.053625	0.0273446	0.0506949	0.0939
0.1	0.166174	0.15179	0.086557	0.0441229	0.0799086	0.09145
0.1	0.15787	0.146629	0.071205	0.0363025	0.0624504	0.0864
0.1	0.17944	0.163205	0.090473	0.0461173	0.0901917	0.09965
0.1	0.167643	0.156978	0.063616	0.0324359	0.0592484	0.09235
0.1	0.158118	0.143955	0.089575	0.0456598	0.0786858	0.08655
0.1	0.158449	0.14984	0.054331	0.0277043	0.0478257	0.08675
